Open,High,Low,Close,Volume,Hourly Movement,Trade Value,Date
153.75999450683594,154.6199951171875,153.10000610351562,154.05999755859375,20265043,0.009928079379984966,3117979528.3488007,2021-09-03
154.05999755859375,154.27999877929688,153.7449951171875,154.0814971923828,7296508,0.0034798118904721953,1123753416.0828247,2021-09-03
154.0850067138672,154.24000549316406,153.91000366210938,154.03500366210938,4737511,0.0021441220401707817,729932029.0116043,2021-09-03
154.035400390625,154.22000122070312,153.76499938964844,154.0399932861328,5054203,0.002959072824509912,778309357.0199203,2021-09-03
154.03329467773438,154.24000549316406,153.78500366210938,153.89500427246094,4657134,0.002958687909871971,717256871.4936676,2021-09-03
153.88999938964844,154.3800048828125,153.86500549316406,154.2449951171875,5331332,0.0033470858951831772,821678243.8288879,2021-09-03
154.25,154.4499969482422,154.16000366210938,154.30999755859375,5675878,0.0018811188326670614,875816356.5221405,2021-09-03
154.97000122070312,155.9550018310547,154.45010375976562,155.6501007080078,23301922,0.009743587311730195,3616517779.4395294,2021-09-07
155.64999389648438,156.24000549316406,155.25,155.47000122070312,11362909,0.006376846976902106,1769716293.4141617,2021-09-07
155.47999572753906,156.9698944091797,155.3800048828125,156.85000610351562,11385557,0.010232265905553817,1778138791.1666183,2021-09-07
156.85260009765625,157.25999450683594,156.652099609375,156.8800048828125,9173047,0.0038805410139843843,1439765196.5982132,2021-09-07
156.8831024169922,157.10000610351562,156.6199951171875,156.97000122070312,6010574,0.0030648129312542682,942818641.3085632,2021-09-07
156.9600067138672,157.10000610351562,156.55999755859375,156.8509979248047,7046194,0.003449211505766492,1105054617.9219666,2021-09-07
156.85499572753906,157.0800018310547,156.64999389648438,156.6999969482422,7632760,0.0027450236279897844,1197312881.0946655,2021-09-07
156.7050018310547,157.0399932861328,155.28500366210938,155.44000244140625,20886478,0.011301732830828914,3261684588.804764,2021-09-08
155.4499969482422,155.55999755859375,153.97500610351562,155.03500366210938,15303309,0.010293822972882616,2368454903.6786957,2021-09-08
155.0377960205078,155.0500030517578,154.11000061035156,154.75999450683594,8855269,0.00609955510793192,1368847498.2344818,2021-09-08
154.75999450683594,154.7908935546875,154.27000427246094,154.55499267578125,5767063,0.003376478043694231,891186834.3028641,2021-09-08
154.5500030517578,155.10000610351562,154.5399932861328,154.80999755859375,6254000,0.0036237404019161534,968244278.0914307,2021-09-08
154.80999755859375,154.97000122070312,154.6199951171875,154.8350067138672,5019966,0.002263653567252666,777065627.7781677,2021-09-08
154.8350067138672,155.1300048828125,154.60000610351562,155.11990356445312,5711639,0.003428193779901889,884533005.1099701,2021-09-08
155.49000549316406,156.0507049560547,154.72999572753906,155.59500122070312,16930891,0.0085355733534771,2630897084.0887756,2021-09-09
155.59500122070312,155.8000030517578,154.79010009765625,154.80569458007812,8168995,0.006524338142196662,1268604499.8385239,2021-09-09
154.80999755859375,155.1999969482422,154.75,155.10000610351562,5077247,0.0029078962729705005,786846346.0777359,2021-09-09
155.0998992919922,155.22999572753906,154.32000732421875,154.49620056152344,4974368,0.005896762312928461,769907814.7902832,2021-09-09
154.49859619140625,154.60000610351562,154.24000549316406,154.4250030517578,5536303,0.0023340287702953155,854915941.3613663,2021-09-09
154.4250030517578,154.5800018310547,154.08250427246094,154.2799072265625,5519770,0.0032287738373855124,851873020.6575012,2021-09-09
154.27999877929688,154.4600067138672,153.9499969482422,154.1199951171875,5823371,0.0033128273837930156,897992935.7179108,2021-09-09
155.0,155.45899963378906,154.67999267578125,154.77999877929688,15988087,0.005036248997248416,2479264595.5688705,2021-09-10
154.77999877929688,154.77999877929688,150.47999572753906,150.5,25220235,0.02857524703511727,3849364398.7805557,2021-09-10
150.50999450683594,151.6999969482422,148.6999969482422,150.0399932861328,41378806,0.020174849102681636,6215096534.9219055,2021-09-10
150.04010009765625,150.80380249023438,149.83999633789062,150.3199005126953,16834320,0.0064322355572563605,2530566957.7441406,2021-09-10
150.32589721679688,150.63999938964844,149.80999755859375,149.81100463867188,10023242,0.005540363424210382,1505741514.1557465,2021-09-10
149.8199005126953,150.07000732421875,149.0500030517578,149.110107421875,11243211,0.006843369685183731,1681534695.489647,2021-09-10
149.11000061035156,149.24000549316406,148.74000549316406,149.0,13157919,0.003361570401602343,1960398424.0886078,2021-09-10
150.6300048828125,151.4199981689453,149.0500030517578,149.6300048828125,30146926,0.015900671376467557,4529123446.010223,2021-09-13
149.639892578125,150.40499877929688,149.30499267578125,150.05999755859375,13014619,0.0073675105152331,1950305674.6405487,2021-09-13
150.0500030517578,150.1999969482422,149.38999938964844,149.77000427246094,11357758,0.005422033348303712,1701335338.813324,2021-09-13
149.77000427246094,150.1199951171875,149.24000549316406,149.3000030517578,7263006,0.0058964727394341665,1087126740.2964935,2021-09-13
149.30499267578125,149.3300018310547,148.80999755859375,148.91000366210938,8985291,0.0034944175861315596,1339437326.6279068,2021-09-13
148.91000366210938,149.58999633789062,148.75,149.57989501953125,9765141,0.005647034204306678,1456666065.0894928,2021-09-13
149.5749969482422,149.6199951171875,149.06500244140625,149.6199951171875,7171562,0.0037231588011370498,1071018989.2306519,2021-09-13
150.35000610351562,151.07000732421875,149.4600067138672,149.6988067626953,21183249,0.01077211653973631,3183101059.671135,2021-09-14
149.69500732421875,149.96499633789062,149.18499755859375,149.845703125,9943425,0.00522839958482102,1487287764.030075,2021-09-14
149.85000610351562,150.44000244140625,149.32000732421875,149.4409942626953,10457551,0.007500636634417246,1567377794.9422607,2021-09-14
149.44000244140625,149.4949951171875,148.27999877929688,148.94000244140625,14637321,0.008193932748131738,2179314085.7179413,2021-09-14
148.9398956298828,149.08999633789062,146.91000366210938,147.60000610351562,19177969,0.014838966860249991,2838339412.0,2021-09-14
147.60009765625,147.87010192871094,147.2100067138672,147.27000427246094,13001092,0.004484037665501761,1918181819.9160767,2021-09-14
147.26010131835938,148.3300018310547,147.2301025390625,148.19000244140625,10681230,0.00747061418163697,1578472726.8006134,2021-09-14
148.55999755859375,149.08999633789062,146.47999572753906,146.60000610351562,22065225,0.017818136854716338,3260909189.0859604,2021-09-15
146.60000610351562,147.39999389648438,146.3699951171875,147.02099609375,10690222,0.007036953020817194,1570233199.7468567,2021-09-15
147.02999877929688,147.5800018310547,146.77000427246094,147.5800018310547,6696214,0.005518822204911178,985515315.8852234,2021-09-15
147.5771026611328,148.28990173339844,147.52999877929688,148.1999969482422,8743721,0.005150836849381113,1293283338.1653824,2021-09-15
148.2050018310547,148.55990600585938,148.08999633789062,148.3300018310547,6119019,0.003173135793025361,907603194.3947754,2021-09-15
148.32000732421875,149.0800018310547,148.23500061035156,149.0601043701172,8517928,0.0057004163471776614,1266253892.0578613,2021-09-15
149.07000732421875,149.44000244140625,148.8699951171875,149.10000610351562,9662257,0.003828893282155743,1441173931.0402527,2021-09-15
148.44000244140625,148.9600067138672,147.3000030517578,147.76499938964844,17511967,0.01126954261858426,2594047757.2176514,2021-09-16
147.75999450683594,147.8800048828125,147.2209930419922,147.531005859375,9934345,0.004476344216971517,1465817561.614647,2021-09-16
147.52999877929688,148.11000061035156,147.4600067138672,147.86500549316406,6837550,0.004407933452394541,1010487351.789856,2021-09-16
147.875,148.25,147.86000061035156,147.95599365234375,4920571,0.0026376260519311856,728515140.9066391,2021-09-16
147.9600067138672,148.38999938964844,147.69000244140625,148.11000061035156,6724867,0.004739636648864565,995549316.8367996,2021-09-16
148.11000061035156,148.8699951171875,148.07000732421875,148.5800018310547,7349092,0.005402767295182631,1091119698.2110596,2021-09-16
148.5800018310547,148.94000244140625,148.5800018310547,148.85000610351562,7126252,0.0024229412162810604,1060101262.7433167,2021-09-16
148.82000732421875,148.82000732421875,146.55999755859375,147.08999633789062,36170003,0.015420372565996043,5341947831.375671,2021-09-17
